record_type,game_pk,game_date,season,ref,venue,batting_team,fielding_team,home_away_batting,home_away_pitching,day_night,batter,batter_id,bat_side,batter_split,pitcher,pitcher_id,pitch_hand,pitcher_split,men_on_base,event,event_type,rbi,is_out,is_scoring,total_outs,description,pitch_type,pitch_call,speed_mph,spin_rate,break_vertical,break_horizontal,launch_speed,launch_angle,total_distance,trajectory,hardness
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Ramón Urías,602104,R,vs_LHP,Sean Newcomb,656794,L,vs_RHB,Men_On,Single,single,0,False,False,0,"Ramón Urías singles on a ground ball to left fielder Jarren Duran, deflected by shortstop Trevor Story.",Curveball,"In play, no out",79.0,2693.0,-59.0,10.0,95.5,-6.0,20.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Jackson Holliday,702616,L,vs_LHP,Sean Newcomb,656794,L,vs_LHB,Empty,Grounded Into DP,grounded_into_double_play,0,True,False,2,"Jackson Holliday grounds into a double play, pitcher Sean Newcomb to shortstop Trevor Story to first baseman Romy Gonzalez. Ramón Urías out at 2nd. Jackson Holliday out at 1st.",Cutter,"In play, out(s)",88.9,2574.0,-27.2,2.2,67.8,-19.0,6.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Rafael Devers,646240,L,vs_LHP,Cade Povich,700249,L,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Rafael Devers called out on strikes.,Sinker,Called Strike,91.1,2240.0,-20.3,-15.8,,,,,
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Alex Bregman,608324,R,vs_RHP,Matt Bowman,621199,R,vs_RHB,Empty,Flyout,field_out,0,True,False,1,Alex Bregman flies out to center fielder Cedric Mullins.,Sinker,"In play, out(s)",91.6,1991.0,-31.3,18.6,88.3,50.0,263.0,fly_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Rob Refsnyder,608701,R,vs_RHP,Matt Bowman,621199,R,vs_RHB,Men_On,Single,single,0,False,False,0,Rob Refsnyder singles on a ground ball to left fielder Tyler O'Neill.,Sweeper,"In play, no out",81.6,2563.0,-35.8,-16.1,83.0,5.0,84.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Trevor Story,596115,R,vs_RHP,Matt Bowman,621199,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Trevor Story strikes out swinging.,Sinker,Swinging Strike,91.0,2036.0,-29.2,18.5,,,,,
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Jordan Westburg,676059,R,vs_RHP,Garrett Whitlock,676477,R,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Jordan Westburg grounds out, third baseman Alex Bregman to first baseman Romy Gonzalez.",Changeup,"In play, out(s)",85.1,2276.0,-38.3,13.7,71.2,-18.0,8.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Adley Rutschman,668939,L,vs_RHP,Garrett Whitlock,676477,R,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Adley Rutschman strikes out swinging.,Slider,Swinging Strike (Blocked),86.4,2133.0,-43.6,-1.8,,,,,
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Tyler O'Neill,641933,R,vs_RHP,Garrett Whitlock,676477,R,vs_RHB,RISP,Double,double,0,False,False,0,Tyler O'Neill doubles (1) on a sharp line drive to center fielder Ceddanne Rafaela.,Sinker,"In play, no out",95.7,2161.0,-15.0,12.2,106.3,18.0,337.0,line_drive,hard
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Ryan Mountcastle,663624,R,vs_RHP,Garrett Whitlock,676477,R,vs_RHB,Empty,Flyout,field_out,0,True,False,1,Ryan Mountcastle flies out to right fielder Rob Refsnyder.,Slider,"In play, out(s)",86.4,2153.0,-41.2,-0.5,93.4,30.0,316.0,fly_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Kristian Campbell,692225,R,vs_RHP,Seranthony Domínguez,622554,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Kristian Campbell called out on strikes.,Four-Seam Fastball,Called Strike,98.6,2272.0,-12.7,6.6,,,,,
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Romy Gonzalez,663853,R,vs_RHP,Seranthony Domínguez,622554,R,vs_RHB,Empty,Flyout,field_out,0,True,False,1,Romy Gonzalez flies out to right fielder Ramón Laureano.,Four-Seam Fastball,"In play, out(s)",98.0,2326.0,-14.5,2.8,77.2,34.0,256.0,fly_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Connor Wong,657136,R,vs_RHP,Seranthony Domínguez,622554,R,vs_RHB,Empty,Lineout,field_out,0,True,False,1,Connor Wong lines out to second baseman Jordan Westburg.,Sinker,"In play, out(s)",97.3,2209.0,-19.9,15.2,68.3,17.0,168.0,line_drive,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Heston Kjerstad,677008,L,vs_RHP,Garrett Whitlock,676477,R,vs_LHB,Empty,Pop Out,field_out,0,True,False,1,Heston Kjerstad pops out to third baseman Alex Bregman.,Changeup,"In play, out(s)",82.8,2341.0,-41.4,17.6,78.2,63.0,177.0,popup,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Dylan Carlson,666185,L,vs_RHP,Garrett Whitlock,676477,R,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Dylan Carlson strikes out swinging.,Sinker,Swinging Strike,96.2,2268.0,-14.6,13.0,,,,,
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Cedric Mullins,656775,L,vs_RHP,Garrett Whitlock,676477,R,vs_LHB,Empty,Groundout,field_out,0,True,False,1,"Cedric Mullins grounds out, first baseman Romy Gonzalez to pitcher Garrett Whitlock.",Slider,"In play, out(s)",85.2,2099.0,-43.7,-3.7,78.9,-23.0,4.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Ceddanne Rafaela,678882,R,vs_LHP,Keegan Akin,669211,L,vs_RHB,Empty,Flyout,field_out,0,True,False,1,Ceddanne Rafaela flies out to right fielder Dylan Carlson.,Four-Seam Fastball,"In play, out(s)",93.6,2379.0,-12.8,-10.0,88.7,27.0,308.0,fly_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Jarren Duran,680776,L,vs_LHP,Keegan Akin,669211,L,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Jarren Duran strikes out swinging.,Four-Seam Fastball,Swinging Strike,92.4,2405.0,-12.7,-11.5,,,,,
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Rafael Devers,646240,L,vs_LHP,Keegan Akin,669211,L,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Rafael Devers strikes out swinging.,Changeup,Swinging Strike,84.5,2178.0,-28.2,-17.3,,,,,
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Ramón Urías,602104,R,vs_RHP,Greg Weissert,669711,R,vs_RHB,Men_On,Single,single,0,False,False,0,Ramón Urías singles on a line drive to left fielder Jarren Duran.,Sweeper,"In play, no out",81.6,2816.0,-34.1,-19.4,78.9,18.0,192.0,line_drive,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Jackson Holliday,702616,L,vs_RHP,Greg Weissert,669711,R,vs_LHB,Men_On,Strikeout,strikeout,0,True,False,1,Jackson Holliday called out on strikes.,Sinker,Called Strike,95.4,2173.0,-29.2,17.4,,,,,
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Jordan Westburg,676059,R,vs_RHP,Greg Weissert,669711,R,vs_RHB,Men_On,Lineout,field_out,0,True,False,1,Jordan Westburg lines out to right fielder Rob Refsnyder.,Sinker,"In play, out(s)",95.4,2204.0,-30.5,18.4,90.8,23.0,309.0,line_drive,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Adley Rutschman,668939,L,vs_RHP,Greg Weissert,669711,R,vs_LHB,Empty,Flyout,field_out,0,True,False,1,Adley Rutschman flies out to right fielder Rob Refsnyder.,Slider,"In play, out(s)",86.6,2559.0,-37.1,-6.5,90.9,54.0,249.0,fly_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Alex Bregman,608324,R,vs_RHP,Yennier Cano,666974,R,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Alex Bregman grounds out, shortstop Jackson Holliday to first baseman Ryan Mountcastle.",Sinker,"In play, out(s)",95.4,2069.0,-29.3,15.8,90.7,-11.0,14.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Wilyer Abreu,677800,L,vs_RHP,Yennier Cano,666974,R,vs_LHB,Empty,Groundout,field_out,0,True,False,1,"Wilyer Abreu grounds out, pitcher Yennier Cano to first baseman Ryan Mountcastle.",Changeup,"In play, out(s)",92.5,1844.0,-28.8,16.7,74.7,3.0,46.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Trevor Story,596115,R,vs_RHP,Yennier Cano,666974,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Trevor Story strikes out swinging.,Changeup,Swinging Strike (Blocked),92.8,1868.0,-30.7,16.4,,,,,
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Tyler O'Neill,641933,R,vs_RHP,Justin Slaten,686580,R,vs_RHB,Men_On,Single,single,0,False,False,0,Tyler O'Neill singles on a fly ball to right fielder Wilyer Abreu.,Four-Seam Fastball,"In play, no out",96.6,2438.0,-11.8,1.2,74.1,30.0,251.0,fly_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Ryan Mountcastle,663624,R,vs_RHP,Justin Slaten,686580,R,vs_RHB,RISP,Single,single,0,False,False,0,"Ryan Mountcastle singles on a ground ball to third baseman Alex Bregman. Tyler O'Neill to 3rd. Ryan Mountcastle to 2nd. Tyler O'Neill advances to 3rd, on a throwing error by third baseman Alex Bregman.",Cutter,"In play, no out",92.7,2432.0,-25.2,-6.1,93.5,-15.0,10.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Heston Kjerstad,677008,L,vs_RHP,Justin Slaten,686580,R,vs_LHB,RISP,Single,single,1,False,True,0,Heston Kjerstad singles on a line drive to left fielder Jarren Duran. Tyler O'Neill scores. Ryan Mountcastle to 3rd.,Four-Seam Fastball,"In play, run(s)",96.7,2463.0,-10.2,3.0,81.2,12.0,169.0,line_drive,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Dylan Carlson,666185,L,vs_RHP,Justin Slaten,686580,R,vs_LHB,Loaded,Walk,walk,0,False,False,0,Dylan Carlson walks.,Four-Seam Fastball,Ball In Dirt,95.9,2573.0,-10.3,2.0,,,,,
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Cedric Mullins,656775,L,vs_RHP,Cooper Criswell,681867,R,vs_LHB,RISP,Single,single,2,False,True,0,"Cedric Mullins singles on a ground ball to center fielder Ceddanne Rafaela, deflected by pitcher Cooper Criswell. Ryan Mountcastle scores. Jorge Mateo scores. Dylan Carlson to 2nd.",Changeup,"In play, run(s)",82.7,1376.0,-49.8,10.0,99.7,1.0,75.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Ramón Urías,602104,R,vs_RHP,Cooper Criswell,681867,R,vs_RHB,RISP,Forceout,force_out,0,True,False,2,"Umpire reviewed (play at 1st), call on the field was overturned: Umpire reviewed (force play), call on the field was upheld: Ramón Urías grounds into a force out, third baseman Alex Bregman to second baseman Kristian Campbell. Dylan Carlson to 3rd. Cedric Mullins out at 2nd. Ramón Urías to 1st.",Changeup,"In play, out(s)",83.2,1432.0,-42.7,8.9,85.8,-25.0,3.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Jackson Holliday,702616,L,vs_RHP,Cooper Criswell,681867,R,vs_LHB,RISP,Single,single,1,False,True,0,Jackson Holliday singles on a line drive to left fielder Jarren Duran. Dylan Carlson scores. Ramón Urías to 2nd.,Changeup,"In play, run(s)",83.9,1535.0,-42.1,11.9,95.4,10.0,176.0,line_drive,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Jordan Westburg,676059,R,vs_RHP,Cooper Criswell,681867,R,vs_RHB,RISP,Forceout,force_out,0,True,False,2,"Jordan Westburg grounds into a force out, fielded by second baseman Kristian Campbell. Ramón Urías to 3rd. Jackson Holliday out at 2nd. Jordan Westburg to 1st.",Changeup,"In play, out(s)",84.3,1535.0,-40.4,10.8,87.9,2.0,52.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,home,away,day,Adley Rutschman,668939,L,vs_RHP,Cooper Criswell,681867,R,vs_LHB,Empty,Lineout,field_out,0,True,False,1,Adley Rutschman lines out to second baseman Kristian Campbell.,Cutter,"In play, out(s)",86.8,2139.0,-27.2,-0.4,68.5,18.0,167.0,line_drive,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Kristian Campbell,692225,R,vs_RHP,Félix Bautista,642585,R,vs_RHB,Men_On,Walk,walk,0,False,False,0,Kristian Campbell walks.,Sinker,Ball In Dirt,97.2,2465.0,-7.6,2.9,,,,,
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Romy Gonzalez,663853,R,vs_RHP,Félix Bautista,642585,R,vs_RHB,RISP,Double,double,1,False,True,0,Romy Gonzalez doubles (1) on a sharp line drive to left fielder Tyler O'Neill. Kristian Campbell scores.,Sinker,"In play, run(s)",96.3,2395.0,-10.1,3.5,101.3,20.0,340.0,line_drive,hard
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Connor Wong,657136,R,vs_RHP,Félix Bautista,642585,R,vs_RHB,RISP,Groundout,field_out,0,True,False,1,"Connor Wong grounds out, shortstop Jackson Holliday to first baseman Ryan Mountcastle.",Cutter,"In play, out(s)",93.0,2315.0,-15.6,-1.4,89.0,9.0,145.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Triston Casas,671213,L,vs_RHP,Félix Bautista,642585,R,vs_LHB,RISP,Groundout,field_out,0,True,False,1,"Triston Casas grounds out, first baseman Ryan Mountcastle to pitcher Félix Bautista. Romy Gonzalez to 3rd.",Sinker,"In play, out(s)",97.8,2396.0,-7.3,2.8,68.1,6.0,65.0,ground_ball,medium
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Jarren Duran,680776,L,vs_RHP,Félix Bautista,642585,R,vs_LHB,Men_On,Single,single,1,False,True,0,Jarren Duran singles on a sharp line drive to left fielder Tyler O'Neill. Romy Gonzalez scores.,Sinker,"In play, run(s)",97.8,2304.0,-9.7,6.1,100.0,15.0,285.0,line_drive,hard
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Rafael Devers,646240,L,vs_RHP,Félix Bautista,642585,R,vs_LHB,RISP,Walk,walk,0,False,False,0,Rafael Devers walks.,Sinker,Ball,97.8,2306.0,-9.2,4.6,,,,,
pitch,778512,2025-03-31,2025,202503,Oriole Park at Camden Yards,Boston Red Sox,Baltimore Orioles,away,home,day,Alex Bregman,608324,R,vs_RHP,Félix Bautista,642585,R,vs_RHB,Empty,Pop Out,field_out,0,True,False,1,Alex Bregman pops out to third baseman Ramón Urías.,Sinker,"In play, out(s)",96.6,2359.0,-10.3,4.0,91.4,74.0,81.0,popup,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Brenton Doyle,686668,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,Men_On,Walk,walk,0,False,False,0,Brenton Doyle walks.,Changeup,Ball,86.9,1888.0,-36.1,-19.9,,,,,
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Ezequiel Tovar,678662,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,Men_On,Lineout,field_out,0,True,False,1,Ezequiel Tovar lines out to right fielder Nick Castellanos.,Sinker,"In play, out(s)",94.9,2049.0,-23.4,-18.5,88.5,17.0,254.0,line_drive,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Ryan McMahon,641857,L,vs_LHP,Cristopher Sánchez,650911,L,vs_LHB,RISP,Groundout,field_out,0,True,False,1,"Ryan McMahon grounds out, pitcher Cristopher Sánchez to first baseman Bryce Harper. Brenton Doyle to 2nd.",Sinker,"In play, out(s)",95.0,1960.0,-26.5,-17.5,76.4,-58.0,2.0,ground_ball,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Hunter Goodman,696100,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,Empty,Lineout,field_out,0,True,False,1,Hunter Goodman lines out to first baseman Bryce Harper.,Changeup,"In play, out(s)",85.5,1930.0,-34.9,-17.2,75.7,10.0,121.0,line_drive,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Philadelphia Phillies,Colorado Rockies,home,away,day,Kyle Schwarber,656941,L,vs_RHP,Germán Márquez,608566,R,vs_LHB,Empty,Groundout,field_out,0,True,False,1,"Kyle Schwarber grounds out, second baseman Kyle Farmer to first baseman Michael Toglia.",Four-Seam Fastball,"In play, out(s)",93.6,2136.0,-16.6,12.6,108.8,-2.0,32.0,ground_ball,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Philadelphia Phillies,Colorado Rockies,home,away,day,Alec Bohm,664761,R,vs_RHP,Germán Márquez,608566,R,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Alec Bohm grounds out, third baseman Ryan McMahon to first baseman Michael Toglia.",Knuckle Curve,"In play, out(s)",87.4,2628.0,-35.2,-1.4,87.1,-9.0,18.0,ground_ball,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Philadelphia Phillies,Colorado Rockies,home,away,day,Bryce Harper,547180,L,vs_RHP,Germán Márquez,608566,R,vs_LHB,Empty,Flyout,field_out,0,True,False,1,Bryce Harper flies out to left fielder Jordan Beck.,Four-Seam Fastball,"In play, out(s)",96.3,2246.0,-16.7,11.9,95.7,35.0,350.0,fly_ball,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Kris Bryant,592178,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Kris Bryant called out on strikes.,Sinker,Called Strike,97.6,2198.0,-22.8,-19.6,,,,,
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Michael Toglia,669911,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,Empty,Lineout,field_out,0,True,False,1,Michael Toglia lines out to left fielder Max Kepler.,Slider,"In play, out(s)",87.1,1986.0,-32.4,0.5,76.9,28.0,272.0,line_drive,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Kyle Farmer,571657,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Kyle Farmer grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",Sinker,"In play, out(s)",97.4,2081.0,-23.0,-18.6,93.4,-8.0,15.0,ground_ball,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Philadelphia Phillies,Colorado Rockies,home,away,day,J.T. Realmuto,592663,R,vs_RHP,Germán Márquez,608566,R,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,J.T. Realmuto strikes out swinging.,Slider,Swinging Strike,91.2,2311.0,-26.3,-1.1,,,,,
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Philadelphia Phillies,Colorado Rockies,home,away,day,Max Kepler,596146,L,vs_RHP,Germán Márquez,608566,R,vs_LHB,RISP,Double,double,0,False,False,0,Max Kepler doubles (2) on a line drive to right fielder Sean Bouchard.,Four-Seam Fastball,"In play, no out",97.6,2183.0,-17.0,12.4,109.3,11.0,192.0,line_drive,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Philadelphia Phillies,Colorado Rockies,home,away,day,Nick Castellanos,592206,R,vs_RHP,Germán Márquez,608566,R,vs_RHB,RISP,Lineout,field_out,0,True,False,1,Nick Castellanos lines out to shortstop Ezequiel Tovar.,Sinker,"In play, out(s)",96.4,2041.0,-18.0,15.6,80.8,14.0,175.0,line_drive,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Philadelphia Phillies,Colorado Rockies,home,away,day,Bryson Stott,681082,L,vs_RHP,Germán Márquez,608566,R,vs_LHB,Empty,Pop Out,field_out,0,True,False,1,Bryson Stott pops out to third baseman Ryan McMahon in foul territory.,Four-Seam Fastball,"In play, out(s)",96.4,2263.0,-14.0,14.4,80.1,75.0,124.0,popup,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Sean Bouchard,656248,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Sean Bouchard called out on strikes.,Sinker,Called Strike,98.1,2236.0,-21.0,-22.0,,,,,
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Jordan Beck,687597,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,Men_On,Walk,walk,0,False,False,0,Jordan Beck walks.,Sinker,Ball,96.8,2126.0,-26.8,-20.3,,,,,
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Brenton Doyle,686668,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,RISP,Single,single,0,False,False,0,Brenton Doyle singles on a line drive to second baseman Bryson Stott. Jordan Beck to 2nd.,Sinker,"In play, no out",96.8,2089.0,-23.6,-15.8,58.3,35.0,171.0,line_drive,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Ezequiel Tovar,678662,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,RISP,Groundout,field_out,0,True,False,1,"Ezequiel Tovar grounds out, pitcher Cristopher Sánchez to first baseman Bryce Harper. Jordan Beck to 3rd. Brenton Doyle to 2nd.",Sinker,"In play, out(s)",96.7,2000.0,-25.3,-19.0,57.0,-77.0,1.0,ground_ball,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Ryan McMahon,641857,L,vs_LHP,Cristopher Sánchez,650911,L,vs_LHB,Empty,Strikeout,strikeout,0,True,False,1,Ryan McMahon strikes out swinging.,Changeup,Swinging Strike,87.6,1909.0,-33.4,-18.1,,,,,
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Philadelphia Phillies,Colorado Rockies,home,away,day,Brandon Marsh,669016,L,vs_RHP,Germán Márquez,608566,R,vs_LHB,Empty,Groundout,field_out,0,True,False,1,"Brandon Marsh grounds out, first baseman Michael Toglia to pitcher Germán Márquez.",Four-Seam Fastball,"In play, out(s)",96.4,2079.0,-17.9,10.2,94.8,-4.0,20.0,ground_ball,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Philadelphia Phillies,Colorado Rockies,home,away,day,Edmundo Sosa,624641,R,vs_RHP,Germán Márquez,608566,R,vs_RHB,Empty,Groundout,field_out,0,True,False,1,"Edmundo Sosa grounds out, second baseman Kyle Farmer to first baseman Michael Toglia.",Four-Seam Fastball,"In play, out(s)",96.5,2162.0,-16.2,11.5,105.0,-9.0,14.0,ground_ball,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Philadelphia Phillies,Colorado Rockies,home,away,day,Kyle Schwarber,656941,L,vs_RHP,Germán Márquez,608566,R,vs_LHB,Empty,Flyout,field_out,0,True,False,1,Kyle Schwarber flies out to center fielder Brenton Doyle.,Four-Seam Fastball,"In play, out(s)",96.2,2234.0,-18.6,16.4,88.8,34.0,326.0,fly_ball,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Hunter Goodman,696100,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,Empty,Lineout,field_out,0,True,False,1,Hunter Goodman lines out to first baseman Bryce Harper.,Sinker,"In play, out(s)",96.8,2095.0,-24.5,-18.8,98.2,8.0,165.0,line_drive,medium
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Kris Bryant,592178,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Kris Bryant strikes out swinging.,Changeup,Swinging Strike,87.4,2071.0,-35.9,-15.0,,,,,
pitch,778502,2025-03-31,2025,202503,Citizens Bank Park,Colorado Rockies,Philadelphia Phillies,away,home,day,Michael Toglia,669911,R,vs_LHP,Cristopher Sánchez,650911,L,vs_RHB,Empty,Strikeout,strikeout,0,True,False,1,Michael Toglia called out on strikes.,Sinker,Called Strike,96.1,2141.0,-23.8,-19.0,,,,,
